Filename,Sentences +2/-2
114528690_1.txt,Ajutomatipn Called Upon to Speed Flow of Dough Operator sets control on American Machine and Foundry Company s Amfiow system for continuous fermentation and mixing of bread dough.It was designed for large bakeries.A new process has been developed that makes bread dough by automation in a continuous operation and replaces three separate bakery departments.Its development was announced by the American Machine and Foundry Company at the annual convention of the American Bakers Association in Chicago yesterday.Equipment introduced by the concern was said to be able to turn out 4 000 to 6 000 one pound pieces of dough an hour in a continuous operation.
114869134_1.txt,Speaking for the employers was Alexander P. Chopin chairman of the shipping association.It was evident from their statements that two key points would probably have to be settled before a new contract could be reached.These concerned jurisdiction and automation.The question of jurisdiction was brought up by the shipping association s insistence that it does not represent employers from the Carolinas to Texas and that it will not negotiate a contract with the union to have it broken if South Atlantic and Gulf ports have not settled.The union insisted that although the shipping associations were different corporate entities in different ports the steamship lines serving the ports were largely the same from Maine to Texas.
114584070_1.txt,Because she replied with telling ingenuousness they can paint any way they want to. It was evident that the Soviet visitors wanted to be shown things with meaning as well as purpose. Have you some innovations here asked one of them after seeing the automation and atomic energy exhibits. All of these are known to us.Have you anything that has been introduced in industry in the last two or three months An advanced machine for the use of radioisotopes in medicine was shown.
113904300_1.txt,This embodies a At one conference of engi unique numerical control system neers management men indus developed by the Barnes Engi trial safety workers and others neering Company.it was noted repeatedly that the A small computer is included time when men could be wholly A punched tape is used so pre replaced by machines was by no pared by a human worker means at hand.who must originate every job The most automatic of facto for every machine which then ries still will require many men repeats in quantity and with it was stressed and the rise of speed what it was told to do as automation will free the indi to control all movements timing vidual worker from using his sequences choices and speeds of hands permit him to take more the task in hand..responsible tasks help him to A semiautomatic line in produce more and to attain stalled by the Cross Company of greater freedom for creative Detroit in the Chrysler division s effort .
114788054_1.txt,Commissioners of the Federal Mediation and Conciliation Service have been pressing for a solution of the dispute.It was the mediators who last week devised a wage package formula that appeared to be acceptable to the union.It was generally felt that it would also meet employer standards if the automation stalemate could be broken.The base union scale is now 2.80 an hour.The proposed 41cent package included a 12 cent wage rise retroactive to Oct. 1 and two 5 cent increases for the second and third years of the contract.
113443631_1.txt,The theory then as expressed by Mr. Taylor himself was In almost all of the mechanic arts Reproduced with permission of the copyright owner the workman who is best suited to actually doing the work is incapable of fully understanding it. It was therefore necessary to develop a science for each element of a man s work which replaces the old rule of thumb method. This brought about the time and motion school of management engineei ng.In its highest form the worker was reduced to a robot.. One of the factors that sped development of automation in more recent times Mr. Hall said was the need to take repeated mechanical motions away from humans and make them the responsibility of the machine.Job of Education To achieve a high degree of productivity under humane conditions it is apparent that better training must be instituted.And this would not necessarily start in the factory but in high schools junior colleges and schools of higher learning.
113300275_1.txt,An official explained it was thought that too much publicity I might jeopardize plans being drawn up to send some United States experts on automation on a tour of Soviet installations.It was thought also that advance announcement of visits by the Russians might set off incidents.The Soviet experts who arrived here on Nov. 14 visited the International Automation Exhibition in Chicago.They saw the Lakeside Press electrical power production equipment at Commonwealth Edison Company installations of the Illinois Central Railroad and automatic slaughtering machinery at Armour Co. in Chicago.The two engineers who were accompanied by a State Department interpreter a representative of the Soviet Embassy and a member of the Society of Mechanical Engineers went to Washington last Monday.
114511099_1.txt,Many in the union view this trend as a threat to waterfront employment.It was widely assumed yes terday in the absence of a statement to the contrary that the port s employers were not going to view the stop work meeting as a contract violation.Asked about it some executives observed that New York was a twenty four hour a day seven day a week port and that since the men were determined to discuss the question one time was as good as another. The harbor will get back to normal with the regular night shift which reports to work at 7 P. M. It was understood that policies adopted at the meeting would serve as the basis for negotiation of automation clauses the union hopes to incorporate in a contract to succeed the existing pact which will expire Sept. 30.Site for Clinic Purchased .In a related waterfront development the union announced yesterday the acquisition of land in Manhattan for the pier industry s second joint management labor medical and dental clinic.
115177251_1.txt,OFFICEEQUIPMENT WILL GO ON EXHIBIT A. simulated Main Street in an average American town will be part of a 10 000 000 preview of office equipment that is to be offered soon in the nation s stores.It will be a feature of the fifty fifth annual convention of the National Stationery and Office Equipment Association at the Conrad Hilton Hotel in Chicago beginning on Saturday and continuing through the following Wednesday.More than 13 000 office supply and equipment dealers and manufacturers from this country and Canada will attend the convention which will have the theme The Revolution in the Office. The Main Street will be unusual in that all of its businesses will be automated.The purpose is to demonstrate the rapid changes taking place in methods of doing business and the application of products for office automation as they are used in various operations.Reproduced with permission of the copyright owner.
114806287_1.txt,Items in Debut Among the products that will make their debut at the show will be the Stereo Realist Model 1050 stereo camera apparently an attempt to revive interest in this field.It will be the first new camera of this design to appear on the market in some time.The makers also will show for the first time their Realist 990 a 500 watt fully automatic slide projector.For movie makers there will be the new Konica Zoom 8 1 which in addition to a lens of variable focal length 12mm to 32mm has a built in exposure meter electric eye principle and through the lens viewing and focusing.Agfa will have a new 35mm camera the Optima with auto mation features.
113631991_1.txt,This is an electric typewriter that reads business forms and does all the tabulation setting for a typist electronically.It will sell for 520. 3 APR Automatic Production Recording System .This machine system extracts production data from assembly lines and processes it in a form suitable for quick management action.Monthly rental will range from 235 to 1 200 or more with the average at about 500.
113850656_1.txt,But a few feet further along they were shown how that instrument was almost obsolete compared with another that not only counted multiple radio active elements but recorded the results on tape.It would take the first instrument days to accomplish what the newest one could do in a few hours.It was another bow to automation.The teachers were shown how they could build a cloud chamber for observing the tracks of cosmic rays from outer space.It required a coffee can a piece of black felt cellophane a light source slide projector some dry ice and a bit of rubbing alcohol.
112944074_1.txt,Iteutlier Speahs in Canada WINDSOR Ont. Sept. 6 Canadian Press Walter Reuther president of the United .Auto Workers and the C. I. O. said today that organized labor would fight to make sure working people got the benefit of scientific developments in industry.Addressing a rally of about 6 000 persons after a Labor Day parade he said the new process of automation in producing automobile engine blocks could mean either job insecurity or increased prosperity for workers depending on whether it was geared to the needs of the working people or used to make rich persons richer.Reproduced with permission of the copyright owner.Further reproduction prohibited without permission.
113921379_1.txt,Unfortunately.its arrival in public consciousness has been attended by much misunderstanding.There is going to be more and more automatic control in our lives..It is the means by which we will carry on big business and big government production tiaaacv cozxxmunicatiozxs.trade aad di tribution in the complex and contraUy organized civilisation oi our time .
113335987_1.txt,Its Effect on Workers Spurs Unions Drive for Annual Wage By A. H. RASKIN The electron is doing1 more tc revolutionize American industry than atomic energy.Automation the harnessing of electronic brains to mechanical .muscles is making normal concepts oi mass production obsolete.So fantastic are the potentialities of new control devices that it is possible to visualize acres of factory or office space in which no worker is needed.Automated equipment can process raw materials assemble them into finished goods package them and load them into freight cars without direct human help.
112980045_1.txt,Some such machinery requiring the minimum of attention is already in ..operation he said.Its extension would be a major factor in limiting any downturn in business volume.Mr. Cross whose company makes Transfer matic machines a trade name for transfer type and special units and the originator of the Toolometer an electionic memory unit that brings the day of the fully automatic factory closer cited the automobile industry. Because of competition he said automobile men don t wait for the public to get tired of their product.They anticipate the demand and supply the cars that people want.
114574631_1.txt,Just opposite the American pavilion the Soviet Union has used the opposite approach.Its huge massive rectangular build 1 ing dominated on the inside by a towering statue of Lenin is jammed with a concentration of models of sputniks automation heavy industry and technological might.The impression is that of a brawny heavily muscled young giant who proudly points to his I achievements as if to say chal lengingly Look at me.I m strong but I am also smart.
115117662_1.txt,Efficiency can be spurred by keeping the economy open and constantly renewed through programs to stimulate new and small business.Its productivity can be stepped up by full exploitation of the rapid technological developments being generated by the nation s astounding progress in research and development.In order to deal with the problems created by automation especially their impact on the workers affected special efforts are required.I do not believe an over all toplevel meeting of union industrial and government leaders such as the opposition suggests is the best approach.The problems posed by automation vary too much as between different industries to benefit by such general talk fests.
114630690_1.txt,NEW POST CREATED BYLITHOGRAPHERS Director of Technology to Head Union Group to Study and Aid New Processes By RALPH KATZ The Amalgamated Lithographers of America have a new union post director of technology.Its purpose as outlined yesterday is to arrange a continuing program of meetings with manufacturers to find out what new machinery and processes have been developed and to study how these can be brought into the industry quickly and beneficially.The union which has a history of favoring automation is believed to be the first in the graphic arts and possibly the entire labor movement to set up such an office.It was decided upon at a recent meeting of the union s international council board in Miami Fla. Edward Swayduck president of the union s New York Local 1 was named to the new job by George A. Canary international president.He will be assisted by a five member committee on technological developments composed of presidents of locals in the United States and Canada.
114483098_1.txt,AUTOMATION IS SAID TO MAKE MORE JOBS Special to The New York Tfrne .j ATLANTIC CITY March 25 Automation in the packaging industry has resulted in additional employment rather than lay offs officials of the packaging Machinery Manufacturing Institute said today.Speaking at the opening of the institute s second national exposition in Convention Hall industry leaders said the American public was getting the variety of products it wanted with greater speed than ever before through automation but not at the expense of employment.Russell L .Sears of New York executive director of the institute said Today s supermarket shelves could never be filled if the items on them had t be packaged by hand.
113375123_1.txt,He warned that if socialism was to defeat capitalism economically the Soviet Union nfust advance its technology improve organization of production agd increase labor productivity.J Fields of U. S. Superiority Among the areas in which rfcent Moscow discussion has indicated the United States has a technological lead over the Soviet Union are the application o automation to production. speed of oil well dialling and the output of modern textile ma c inery.
114018271_1.txt,. J he price declines reflect cuts in the price of green coffee by the two major suppliers Brazil and Colombia. Electronic Banking The nation s banks are fast becoming the largest customers of makers of electronic computers and other automated equipment.A survey by the magazine Computers and Automation finds that banks will rent or buy more than 380 000 000 worth of computers and data processing equipment over the next five years.The magazine estimates that for every 100 000 000 of deposits large banks will spend about 200 000 over the period for the equipment.
113906791_1.txt,. j Research into banking problems must be on an industrywide basis. The typical bank Dr. Miller says is incapable of evaluating for itself questions of improving manual systems converting to automation eliminating some services or adding others. To find answers to such questions as an attack on rising bank operating costs the association is founding a research institute.Solicitation of member banks for funds to finance the project gets under way today.The institute will direct its first effort at seven problem areas costs ahd standards schedules reliability equipment foreign checks signature verification and numbering systems.
113205077_1.txt,Richard A. Ogden has been elected secretary of the Permutit Company.Jack R. von Maur has been named executive vice president of Depicto Films Inc. John Corcoran has been elected secretary and James F. Bisset vice president and treasurer of the Pittsburgh Consolidation Coal Company.Peter H. Stanton has been elected vice president and treasurer of Topp Industries Inc.. Los Angeles manufacturer of aircraft instruments computers auto Imatic electronic control systems and industrial automation equipment.He was also named a member of the company s executive committee.Reproduced with permission of the copyright owner.
114499177_1.txt,Such laws ban compulsory union membership in collective agreements.James C. McDevitt national director of the Committee on Political Education called for a permanent committee on political education with a permanent chairman in the new state organization.Mayor Wagner told the conventions that automation and the indifference of the younger generation made unity necessary to the labor movement. This merger of the ranks of labor must succeed he said Governoivelect Nelson A. Rockefeller sent congratulatory telegrams to the conventions.N Reproduced with permission of the copyright owner.
113194469_1.txt,It is perfectly easy of course for a high official to draw up a statement for the press to the latter effect and Henry Suydam the department s spokesman has learned how to read all statements with the undeviating straightness of face that only a highly talented humorist he is one can maintain. JBut the rosy claims will carry much more persuasion if the envoy can be quoted in support.Here is where automation comes in.The pessimistic report is fed into a machine and is spewed out glowing with optimism.If the gravity of the situation and the bullheadedness of the envoy make more automation advisable the ambassador can be fed into the machine wift his report and emerge in complete harmony with it.
114409385_1.txt,Linked by the electronic data processing system installed at the Niagara Falls headquarters are district sales offices at Atlanta Ga. Chicago Cleveland Detroit St. Louis and West Springfield Mass.Jersey City soon will be included in the network. Program to Expand General Robinson told a group of utility aircraft and business forms executives bankers and university business administration officials that customer orders and payrolls represented only the beginning of the company s plan to subject its paper work to complete automation.He said that within five or six years all basic paper work procedures from customer or 1 ders through financial reporting I would be done automatically. Eventually he declared I want to be able to press a button and out comes the balance sheet. i The system which has been
113728512_1.txt,Platzihan a nuclear physicist is in alumnus of Massachusetts Institute of Technology.JHe is a winner of the Hughes Research Fellowship for full time study and research at the California Institute of Technology where he is working for a doctorate.His father is a vice president and director of the division of automation for the Brooklyn engineering and manufacturing firm of Taller Cooner.Inc. Reproduced with permission of the copyright owner.Further reproduction prohibited without permission.
113374121_1.txt,The new machines have eliminated drudgery but the strain of watching and controlling them makes w6rkers jumpy according to a study by Yale University.Jobs are physically easier but the worker takes home worries instead of an aching back Charles R Walker director of technology and industrial research at the university said at a conference on automation.Agree on Benefits The two day conference arranged by the Society for Applied Anthropology ended today with representatives of labor and management agreeing that the long range results of automation would benefit mankind.They were disturbed however over the prospects of short term dislocation of tile national economy resulting from elimination of jobs.Reporting on a case study in a recently automated steel plant Mr. Walker said the plant was producing four times as much steel pipe with one third the number of men previously employed.
114388418_1.txt,He urged retention of this demand and proposed to no avail a union wide referendum on the shorter work week versus profit sharing.Joint Studies Sought The bargaining resolution as adopted said that the drive for greater leisure could wait for the time being.But it also specified that 1958 agreements in the auto industry must provide for establishment of joint labor management committees to study the impact of automation and technological advances.Then it went on to say The joint committees should conduct their work as rapidly as possible so that as money becomes available undei the supplementary package profit sharing and if unemployment continues to be a problem for the companies workers the first step toward reduction of the work week with increased weekly pay may be taken during the life of the contract where desired by the workers involved. By this approach according to Mr. Reuther the union will be able to keep its sights on the shorter work week and at the same time be in a position to defend its major demands against charges that they are inflationary.Union officials explained that the workers share of 1958 profits might be applied toward payment for a shorter work week if they so desired.
113237907_1.txt,There are two reasons for this QThe rural pppulation is decreasing steadily. JThe total population is going up steadily.As a result of this situation progress is being made toward automation in farming S. S. De Forest associate editor of Successful Farming Magazine told a luncheon of the Farm Club of New York at the Belmont Plaza Hotel here last week.Although automation is not a common word for many farmers he said farm operators are interested in it and its implica tionse s Agriculturally speaking he continued we may never be able to attain the degree of automation that is possible in industry.One reason is that we have to deal with animals who may never be adapted to so called automatic1 systems or machines.
114505296_1.txt,Box Camera Eye The principle already has been applied to a box camera with a single shutter speed.Judging by the ingenuity the industry has displayed in recent technical advances it is not unreasonable to expect that a way will be found to incorporate the electric eye or a similar device in the more versatile still cameras as well.For the present the industry offers semi automatic meter operation in still cameras that is gaining wide acceptance.Some now available and others promised for next year work in conjunction with the familiar lens shutter coupling of the Light Value System.The photographer sets the exposure index for the film in use.
114288896_1.txt,A. U.Junior Olympics. Leaving them out rpeans a subihittaT to the mech anizdd pressure .of automation he sai d . The A. Al Ui Boxing Coimmit i tee in a voted reported asil 13 11 rejected a riiove to make Reproduced with permission of the copyright owner.
113475397_1.txt,DETROIT June 2 Walter P. Reuther president of the United Automobile Workers proposed today in a copyright interview in The Detroit Free Press that automobile prices be adjusted to seasonal demand If you applied the same economic laws to automobiles as you do to strawberries he declared you would say to a fellow O.K. if you want to buy your car at a time when the demand is at a peak then you ll have to pay more just like you ll have to pay more for strawberries in February. If we had such a sliding price scale it would help level out the peaks arid valleys of auto production.The planning of customer demand is not something that flows from natural waters and that cannot be changed. Would End Slum Factories He also advocated a slum clearance plan for obsolete factories and application of automation to the needs of all the people. He said that he had no aspirations outside the labor movement lidding I have no loyalty to the Democratic party.I ve got loyalty to basic issues and basic values and when a Republican supports those values he has my support.When a Democrat does it he has my support.
115177049_1.txt,Kennedy Sees 6 Crises SALT LAKE CITY Jan. 30 UPI Senator Kennedy said tonight that next November a crisis President would be elected who must face at least six great crises. He listed them as the crises of an expanding population of agriculture of automation of i American poverty in the midst I of American plenty of thei I under developed and emerging I nations and of our crumbling defenses our growing inability to meet as equals at the international conference table. Earlier he announced that he would decide next week whether to enter Presidential primaries in Indiana Maryland and West Virginia.He spoke tonight at a ball observing the anniversary of the birthday of Franklin D. Roosevelt.
112887831_1.txt,The company name will be McCann Erickson and Joseph P. Wilkinson president of the Texas agency becomes a McCann Erickson vice president in charge of the Houston office serving the thirty one clients now listed.Kern Tips executive vice president becomes a McCann vice president and E. M. Schiwetz also continues with the agency.Machines Because the advance of the automatic factory or automation is so rapid three monthly magazines are springing up in the field with others possibly in the planning stage.The three Reinhold Publishing Corpora tion will bring out Automatic Control next month John Diebold is editor and associate publisher Edward Fregan is advertising sales manager and Leonard S.i Alexander is advertising sales promotion manager. Jin August Penton Publishing Company will publish Automation which it says will herald the challenge of a new production era. Roger W. Bolz heads the editorial staff.
113310676_1.txt,Kidde Forms Subsidiary A new subsidiary Kidde Automation Systems Inc. has been established by Walter Kidde Constructors Inc. engineer and building concern.The subsidiary will design engineer and build automated warehousing systems.William Collins president of the parent company will hold a similar post with the subsidiary.Other officers include Walter L. Kidde treasurer P L. Griffith general manager and secretary George Schuck controller and David R. Angus sales manager.
113967694_1.txt,Aluminum lightweight and impervious to weathering is being seen more and more on roofs and the exterior walls of the home. KITCHEN EQUIPMENT That challenge to human vanity Do it yourself happily has made nd impression on those responsible for kitchen equipment.More and more automation is taking over the chores and sometimes even the thinking of today s housewife.The modern kitchen without a dozen or more dials timers and pushbuttons would be like a piano without keys.These gadgets on the new appliances set heat controls open and close doors turn the oven on and off wash the dishes and hand you ice cubes.
113415036_1.txt,Yet her chumminess in private only serves to underline the domestic s loss of status when the barriers go up again.Knowing one s place does not come easy to the American temperament male .or female.Considering the persistent trend toward automation in other fields it does not seem logical to look for the survival of hired labor in the home.In view of the probable decline in the working age population in proportion to oldsters and youngsters it is doubtful whether we could afford it.Personal service has already become an anachronism.
114446472_1.txt,I.L. A.HERE VOTES TOBARCARGOVANS Containerization of Freight Is Opposed Fight Also Planned on Automation By JACQUES NEVARD The leaders of New York s 25 000 longshoremen voted overwhelmingly yesterday for a showdown fight against the off pier containerization of ship freight and what they call the automation of.dockside cargo handling.In a stormy two hour meeting at the Cornish Arms Hotel the New York District Council of the International Longshoremen s Association took the following action Endorsed unanimously a decision made last week to stop handling cargo in shipping vans or other outsized containers for any lines that did not use the huge boxes before Oct. 1 1956.
114444480_1.txt,I.L. A.MEETING SET OVER AUTOMATION A meeting of the port s longshoremen has been scheduled for Oct. 22 to explore the problems of automation and mechanization on New York s piers.The announcement of the meeting which is to be held in Madison Square Garden was released yesterday by the International Longshoremen s Association in the name of Fred R. Field Jr. secretary treasurer of its Local 856 and president of the union s New York District Council.It was not made clear I at what time the meeting would be held or whether it would j entail a complete halt of dock work.
115029601_1.txt,SAN FRANCISCO March 26 A.labor alliance devised by James R. Hoffa president of the Teamsters Union and Harry Bridges president of the International Longshoremen s and Warehousemen s Union began preliminary operations here this week.Under the alliance Mr. Bridges and Einar Mohn president of the Western Conference of Teamsters organized a joint committee to attack mutual problems of job jurisdiction and automation on docks and warehouses of the West Coast.Five longshoremen and seven teamsters compose the committee.The committee will meet soon to invstigate all possible areas I bf jurisdictional conflict between the unions and work out methods for ending such conflicts.
113547393_1.txt,Referring to automation Mr. Davis said labor and management must now seriously study the problem of leisure that will become more prevalent as automation spreads.Labor and management Mr. Davis said will also be faced in the next years with dividing the results of the enormous increases in productivity to be expected.He added that he thought automation would largely do away with unskilled labor.The American Labor Education Service reported at the conference that representatives of 500 communities in thirty one states had participated in its international education project.The service acting as a national advisory organization for workers education has been concentrating for the.
115120237_1.txt,made competitive with lower cost foreign flag vessels.Labor Displacement The effect on labor is one of the prime problems.Automation and containerization are said to involve a displacement of both seagoing and longshore labor This displacement in the case of the subsidized fleet has been estimated at 25 000 men.The job losses are one of the reasons for the adoption here late last month of a cargo royalty system.On the West Coast longshoremen and management also have come to terms with employers.
114806440_1.txt,To help develop an agreed upon framework of objectives and relationships needed to deal with them I recommend that there be established at the nationial level a consultative body with representatives from labor management the public and the Secretaries of Labor Commerce and Treasury.Labor has an interest in making management more efficient management wants labor to be more productive the government wants the prices of the goods and services it buys in the open market made cheaper the public has a profound interest in the productive efficiency that means lower prices.The solution of the problems of automation by the consultative body I propose would contribute importantly to the faster growth of our country the improvement of its competitive position and the welfare of our people..Fate of Advocates While I have been speaking to you of economic expansion I am not unaware of the tendency to classify those who endorse growth as either dangerous radicals or dreamy inhabitants of Cloud 9.
115178354_1.txt,A financial statement disclosed that its resources had dropped by 6 336 140 in the last two years under the combined impact of the strike and Received at Least 22 Million in Relief Benefits During the 116 Day Walkout By A. H. RASKIN Special to The New York Times.Labor James P. Mitchell who helped negotiate the steel accord will speak at Wednesday s convention session.The principal worry confronting the steel workers is the extent to which automation has cut man power requirements in steel manufacture.The resulting idleness has been aggravated by the lack of demand for the industry s products.With steel output hovering around 50 per cent of capacity the union estimates that 150 000 of its 1 200 000 members are totally unemployed and 350 000 others partly unemployed.
113477562_1.txt,. Labor s interest in the problem was shown when the Congress of Industrial Organizations organized a national automation conference at Washington on Thursday.Two of the experts who were called upon urged a speed up in automation.A. third said it would be foolish to resist.the advances of the machine agef but warned that serious short term dislocations could result unless proper precautions were taken. Proponents of automation warn that this country does not have a monopoly on its techniques and that other nations will certainly enter the field.
114652600_1.txt,The whole intricate apparatus is run from a central console by an operator who plays it like an organ.Labor Saving System According to the Controllers Office a large number of Employes would have been required to take part in the change to withholding at an estimated cost of 5300 000 a year under the old punchcard system.With automation it was said only two or three employes are working on it and there will be no additional costs beyond those contracted for when the new equipment wa .obtained. The equipment is rented Jtj the city for 600 000 a year.
113348248_1.txt,She said that teenagers like to sing and that explains their preference for popular music over classical. Last night s program was televised from the Du Mont Telecenter 205 East Sixty seventh Street over WABD.It will be rebroadcast over the WQXR network Saturday from 10 30 to 11 A. M. and over television station WTTG in Washington on Sunday from 1 to 1 30 P. M. The forum topic for next Sunday will be How Will Automation Affect America s Future The adult guest will be A. H. Raskin labor reporter for The New York Times.Reproduced with permission of the copyright owner.Further reproduction prohibited without permission.
113893337_1.txt,Ever since American Inventory terminated at the end of the year N. B. C. TV and the Alfred P. Sloan Foundation who produced the program jointly have been looking for another project.Last week they agreed tol prepare a series of four one hour docu 1 mentaries most of the program content to be on film.The documentaries will be devoted to municipal problems traffic health slum areas automation scientific research and artists various types in America.No dates have been set for presentation but the first documentary will be televised this spring.Robert Wald is the executive producer for the series.
115169123_1.txt,These programs have fluctuated in size.Last year the research budget was 3 650 000 less than one half of 1 per cent of the agency s budget. Looks To Automation In its recommendations the committee looked to automation as the principal means of making the United States fleet competitive.It suggested that a minimum of 10 000 000 be spent annually for ten years for research to be carried out particularly through universities. The Administration was urged to encourage the industry itself to invest more money in re sc i ch About 15 per cent of the agency s research allocation should be devoted to such maritime related subjects as hydrodynamics propellers and foils atmosphere ocean interactions structures and materials the report said.The reason for a strong merchant marine is shifting from wartime readiness to peacetime commercial requirements the committee said.
114972944_1.txt,..Leaders of the steel industry have launched a campaign to get rank and file steelworkers to understand their version of inflation and foreign competition and their notions of whit to do about them Mr. McDonald said. But regrettably he added we do not find these steel industrialists addressing the selves to the problems caused by automation unemployment and underemployment. Reproduced with permission of the copyright owner.Further reproduction prohibited without permission.
114700514_1.txt,He said that the industry in charging that the union and its members were resisting progress was seeking to cover up its real objectives. He asserted that those objectives were to institute widespread speed up practices through such techniques as unreasonable cutting of crew sizes combining jobs unrealistically and shifting added duties to workers already burdened with peak loads. Limit on Automation He declared that the union members did not object to the automation of machinery and processes.But he went on the union does vigorously resist attempts by the steel companies to automate individuals and en slave the human being in the mills and factories. The Detroit News reported that the union was ready to settle for a 12 cent wage rise.The story appeared a day after Mr. McDonald had visited Detroit It quoted top union sources. Thomas Shane Detroit representative of the union said that there was no substance to the story and It was completely unfounded. A spokesman for Mr. McDonald declared that there was absolutely no truth in the story.
113335987_1.txt,The automated machines can adjust to variable productive conditions correct their own mistakes inspect the finished product and even change their own parts when parts break or wear out.Little wonder that some engineers estimate that 70 per cent of all the machine tools now in use are outmoded.Already automation is bring used to refine oil make artillery Engineer adjusts parts of an experimental transistor computer built by International Business Machines.Automation which implies continuous flow production with a minimum of human labor requires technicians who are highly skilled.Aluminum pistons are machined in an almost completely automatic process at tho Ford Motor Company s engine plant in Cleveland.
114926224_1.txt,LLA.LEADERGIYES AUTOMATION VIEW Gleason Tells Trade Group Cains Must Be Shared With Imperiled Dockers By JOHN F. CALLAHAN Along the waterfront automation is a word as fear provoking as in any other sector of American industry.Mut sis d containers automatic conveyor belts and other devices are eliminating the need for the traditional twenty men gangs to load and unload vessels.The fears generated by such advances were described to industrial leaders last week by Thomas W. Gleason in a speech before the World Trade Club of New York. As general organizer and a leader in the affairs of the International Longshoremen s Association Teddy Gleason said he felt he had a right to discuss the most worrisome subject haunting the future of 60 000 dockworkers.
115176498_1.txt,New Loading System In conjunction with Canadair the airline has developed a system for loading or unloading a train of ten pallets each 7 by 10 feet in thirty minutes.Loading and unloading a plane with fork lift trucks now takes several hours.Ground handling costs with the swing tail turbo prop CL 44 can be chopped by 35 per cent with automation Mr. Lynott said and airplane utilization can be increased from the present average of eight hours a day to sixteen hours reducing depreciation costs. Mr. Lynott said the airline s first automated terminal would be constructed at O Hare International Airport in Chicago.Aircraft loads will be pulled by plane winch across a bridge connecting the second floor of the concrete structure with thb opened tail.Reproduced with permission of the copyright owner.
114803724_1.txt,However he made it plain that he attached no significance to this month to month fluctuation.Local strikes or lay offs affect the dues total in any given month.Automatic Payments The rank and file payments are made automatically by paypoll deductions in steel mills fabricating plants aluminum refineries iron ore mines and other establishments covered by the union s agreements.The American Iron and Steel Institute in its regular monthly report last week announced that hourly and salaried workers in the basic steel section of the industry totaled 620 601 in April.This was 118 000 above the level of a year ago and 17 000 above the Marph figure.
113616572_1.txt,BRITONS DISCOUNT AUTOMATION FEAR Trades Union Council Sees Lack of Scientists Slowing Change Over to Method By THOMAS P. BONAN Special to The New York Times. LONDON Aug. 20 The Trades Union Congress which embraces unions totaling more than 8 000 000 members attempted today to reassure British workers worrying about automation.In a report to be presented at the annual conference of the T. U. C. at Brighton next month the organization s general council said it was not convinced that automation would spread as speedily and broadly as some ttimes has been forecast.Automation is the use of machines to operate other machines thus reducing the labor force required to perform an operation.It embodies the automatic control of machines and communications.
113871310_1.txt,BRITISH UNION CHIEF WARNS ON JOBLESS Special to The New York Times.LONDON May 14 A trade union leader warned today that unemployment caused by loss of markets was a greater danger than displacement caused by automation.James Crawford president of the National Union of Boot and Shoe Operatives said at an international automation seminar here If we do not improve our competitive efficiency we will have a much bigger problem than technological displacement.In a buoyant expanding economy machine displaced workers can be found other jobs.Unemployment caused by loss of markets is a much more difficult business to deal with. He spoke as more than 11 000 workers involved in the automation dispute returned to their jobs at the Standards Motor Company in Coventry which had been strike bound since April 26.
113856663_1.txt,BRITONS QUIT JOB OVER AUTOMATION Close Retooling Auto Plant Union Bars Lay Off Till Other Work Is Found By KENNETT LOVE Special to The New York Times.LONDON May 2 The impact of automation on British labor has become a national issue as a result of a strike at the Standard Motor Conwanv in Coventry.Both Labor and Conservative Members of Parliament said today they would ask the Government next week what it proposed to do about the automation problem.Generally speaking automation means the replacement of labor by machines in the operation of other machines.Strike representatives spread out to other industrial and port cities to gain union support including a dockworkers blacklist against export shipments from the struck company.
113848191_1.txt,AUTOMATION TO COST 2 600 BRITONS JOBS Special to The New York Times.LONDON May 30 The Standard Motor Company in Coventry announced today it would discharge 2 600 tractor workers no longer needed because of automated manufacturing processes.Automation which means the use of machines to operate other machines thus reducing the labor force required to perform a particular operation became a national issue a month ago as a result of an unofficial two week strike by 11 000 workers of the Standard company.The strikers demanded that workers made redundant by the change over to automation at the Standard Tractor Works be kept on the payroll through shorter work schedules until other jobs could be found for them.The strikers went back to work when the company agreed to negotiate on an original decision to .discharge 3 500 workers.
114083416_1.txt,un our plants aro on their. Long copy is no barrier to own to a greater degree per readership Py t0 haps than in many companies. individual initiative stimulated by responsibility and opportunity for reward. Long before the very useful and descriptive word automation was coined the process industries were employing the principles of automatic control in a number of operations.A s a a major supplier of valves me iiar item th s regulators and other prod The reports are.the product ucts to these industries our own of meetings by Mr. Rockwell research has been channeled in with L. A. Dixon executive vice the same direction for some president time.
113349284_1.txt,X HE distinctive element in automation is its accent on an unbroken flow of work as against the stop and go methods that stall even the most advanced forms of mass production. Look Ma no hands is the theme song of the automated factory line.Machines pass parts to one another give orders to one another inspect their own product correct their own mistakes and the only limit on how much work can be automated is whether an industry has enough customers and enough standardization of product design to justify the cost of automating.Some analysts consider the whole process a second Industrial revolution with all the potentiality for social upheaval that marked the birth of the factory a century and a half ago.Others insist it is just another step in industry s progress toward greater efficiency no different in its basic attributes from any of the technological A. H. RASKIN a member of The Times staff has specialized in labor reporting for 24 yean.
